session_id,user_id,restaurant_id,start_time,meal_period,zone,dietary_toggle,order_completed,final_order_value,num_cart_items
S012791,U03301,R0097,2025-12-18T09:04:54.721977,breakfast,East,none,True,643,6
S012792,U03279,R0051,2025-12-04T18:03:36.035690,late_night,South,none,True,1080,4
S012793,U04957,R0086,2025-12-01T17:03:12.666775,late_night,West,none,True,132,3
S012794,U01397,R0099,2025-12-09T10:18:55.328709,breakfast,West,none,True,501,5
S012795,U04828,R0055,2025-12-06T14:56:43.128244,lunch,North,none,True,656,3
S012796,U01648,R0074,2026-01-04T08:51:56.325846,breakfast,Central,veg,True,171,2
S012797,U04609,R0064,2025-12-13T11:08:09.527798,lunch,North,none,True,214,2
S012798,U03373,R0069,2025-12-21T09:39:14.992281,breakfast,Central,veg,True,371,3
S012799,U00089,R0020,2025-12-22T10:42:02.118285,breakfast,East,none,True,426,5
S012800,U01514,R0090,2025-12-15T21:31:32.167604,dinner,West,none,True,365,3
S012801,U03452,R0045,2025-12-05T00:29:17.232133,late_night,Central,none,True,245,3
S012802,U04671,R0096,2025-12-22T23:48:22.442251,late_night,South,none,True,390,4
S012803,U01579,R0007,2025-12-21T08:57:41.504275,breakfast,Central,none,True,473,5
S012804,U00278,R0057,2025-12-05T10:20:15.191358,breakfast,South,veg,True,342,4
S012805,U02551,R0045,2025-12-03T07:13:51.810418,breakfast,Central,none,True,333,4
S012806,U03300,R0035,2025-12-13T16:32:55.926681,late_night,East,none,True,513,5
S012807,U01383,R0042,2025-12-20T12:20:42.338393,lunch,North,non-veg,True,763,7
S012808,U02229,R0026,2025-12-04T16:44:20.420961,late_night,East,veg,True,439,2
S012809,U01163,R0100,2025-12-06T06:35:33.789572,late_night,Central,veg,True,1016,4
S012810,U01461,R0071,2025-12-10T15:56:12.570133,late_night,South,none,True,463,2
S012811,U00741,R0066,2025-12-22T13:40:36.203873,lunch,Central,none,True,755,4
S012812,U01571,R0023,2025-12-13T17:21:02.447418,late_night,West,none,True,397,3
S012813,U02764,R0047,2025-12-28T17:37:14.612833,late_night,Central,none,False,0,2
S012814,U00675,R0038,2025-12-29T22:13:20.973278,dinner,East,none,False,0,3
S012815,U03076,R0062,2025-12-25T05:32:28.291436,late_night,Central,none,True,246,1
S012816,U04867,R0016,2026-01-01T06:56:54.932617,late_night,East,none,True,630,4
S012817,U03968,R0083,2025-12-27T14:25:59.756029,lunch,South,veg,True,119,2
S012818,U04397,R0024,2025-12-11T12:28:09.529977,lunch,North,non-veg,True,424,2
S012819,U03596,R0023,2025-12-18T08:47:16.368482,breakfast,West,non-veg,True,647,6
S012820,U04962,R0052,2026-01-03T02:16:18.386413,late_night,Central,none,True,231,3
S012821,U01518,R0015,2025-12-13T00:04:01.379105,late_night,West,none,True,377,2
S012822,U01960,R0056,2025-12-22T00:59:44.593713,late_night,West,none,True,429,4
S012823,U00182,R0072,2025-12-08T09:42:28.026476,breakfast,East,none,True,400,2
S012824,U03229,R0067,2025-12-15T16:49:32.532078,late_night,South,none,True,1021,4
S012825,U00159,R0027,2025-12-06T07:29:56.531899,breakfast,South,none,True,645,5
S012826,U01058,R0081,2025-12-18T16:27:36.932635,late_night,North,veg,True,640,5
S012827,U03296,R0013,2025-12-05T23:31:25.869231,late_night,Central,none,True,624,3
S012828,U00608,R0051,2025-12-03T16:46:27.527620,late_night,South,none,True,910,3
S012829,U02914,R0007,2025-12-05T20:56:33.995754,dinner,Central,none,True,408,4
S012830,U00960,R0092,2025-12-21T10:14:49.520132,breakfast,North,none,True,676,5
S012831,U01480,R0042,2025-12-18T21:17:50.734043,dinner,North,veg,True,383,4
S012832,U00489,R0033,2025-12-22T15:18:04.040948,late_night,North,none,True,735,5
S012833,U00082,R0096,2025-12-08T15:40:07.585188,late_night,South,none,True,224,3
S012834,U01712,R0058,2025-12-06T07:12:08.731625,breakfast,Central,veg,True,378,4
S012835,U00794,R0074,2026-01-03T05:23:30.394690,late_night,Central,none,True,92,1
S012836,U03422,R0002,2025-12-25T05:45:17.898498,late_night,East,none,True,348,3
S012837,U03999,R0016,2025-12-22T07:25:21.786468,breakfast,East,none,False,0,1
S012838,U01643,R0064,2025-12-29T10:21:56.141790,breakfast,North,none,True,625,5
S012839,U03911,R0072,2025-12-13T01:29:54.843200,late_night,East,none,False,0,2
S012840,U01775,R0095,2025-12-08T15:38:10.776424,late_night,West,none,True,346,1
S012841,U03103,R0068,2025-12-14T02:06:32.177507,late_night,South,none,True,305,1
S012842,U00181,R0037,2025-12-10T13:07:47.413021,lunch,Central,none,False,0,4
S012843,U03815,R0004,2025-12-14T06:32:45.729658,late_night,North,none,False,0,1
S012844,U02226,R0020,2025-12-29T23:06:03.395884,late_night,East,none,True,156,2
S012845,U00355,R0094,2025-12-19T10:52:12.073513,breakfast,Central,veg,True,401,4
S012846,U04454,R0055,2025-12-31T16:08:00.116996,late_night,North,none,False,0,5
S012847,U03312,R0048,2025-12-24T13:34:22.036450,lunch,South,none,True,896,6
S012848,U04044,R0096,2025-12-12T20:21:29.936356,dinner,South,veg,False,0,3
S012849,U04352,R0030,2025-12-10T09:36:48.710180,breakfast,East,none,True,663,4
S012850,U01545,R0080,2025-12-24T20:19:49.097164,dinner,Central,none,True,149,2
S012851,U04863,R0088,2025-12-21T12:08:10.767766,lunch,East,none,False,0,2
S012852,U02197,R0032,2025-12-01T12:01:25.802181,lunch,Central,none,False,0,2
S012853,U00113,R0008,2025-12-27T01:20:30.613129,late_night,West,none,True,992,5
S012854,U01218,R0017,2026-01-01T18:57:36.562465,late_night,North,veg,True,472,2
S012855,U03176,R0076,2025-12-19T02:34:11.934098,late_night,West,none,False,0,4
S012856,U02466,R0016,2025-12-13T00:27:50.690496,late_night,East,none,False,0,1
S012857,U02658,R0019,2025-12-05T02:24:03.839037,late_night,East,non-veg,False,0,3
S012858,U02649,R0056,2025-12-11T15:24:06.590926,late_night,West,veg,True,228,3
S012859,U01624,R0016,2025-12-08T04:00:32.680660,late_night,East,none,True,1195,6
S012860,U04133,R0066,2025-12-10T13:37:06.012619,lunch,Central,none,False,0,4
S012861,U00105,R0083,2025-12-11T06:57:01.759608,late_night,South,none,False,0,1
S012862,U02841,R0077,2025-12-06T15:12:50.160844,late_night,West,veg,True,207,1
S012863,U00330,R0084,2025-12-24T13:05:45.583645,lunch,East,none,True,914,8
S012864,U04503,R0031,2025-12-04T22:35:39.923096,dinner,East,none,True,51,1
S012865,U01201,R0009,2026-01-01T07:20:29.211864,breakfast,South,veg,True,247,2
S012866,U03332,R0020,2025-12-25T06:55:34.758605,late_night,East,none,True,552,7
S012867,U03071,R0092,2026-01-03T16:41:01.348961,late_night,North,none,False,0,2
S012868,U01819,R0024,2025-12-15T11:21:43.120095,lunch,North,none,False,0,3
S012869,U01482,R0050,2025-12-31T16:41:01.808182,late_night,South,none,True,1447,5
S012870,U00072,R0091,2025-12-09T09:33:52.044853,breakfast,Central,none,False,0,3
S012871,U04265,R0093,2026-01-04T01:55:50.840545,late_night,North,none,True,752,5
S012872,U02415,R0067,2025-12-04T10:42:29.633644,breakfast,South,none,True,1170,5
S012873,U00135,R0083,2025-12-13T06:49:53.303427,late_night,South,none,True,151,2
S012874,U04080,R0038,2025-12-10T23:52:43.300651,late_night,East,veg,True,1405,6
S012875,U04704,R0026,2025-12-30T00:21:42.695830,late_night,East,veg,True,819,8
S012876,U04349,R0039,2026-01-05T05:47:47.821477,late_night,Central,none,True,96,2
S012877,U02171,R0013,2025-12-05T11:40:54.834005,lunch,Central,none,True,853,6
S012878,U03335,R0018,2025-12-26T19:21:28.720482,dinner,East,none,True,208,3
S012879,U01987,R0016,2025-12-06T02:51:55.636275,late_night,East,none,True,1691,9
S012880,U02625,R0083,2025-12-19T21:11:52.172711,dinner,South,none,True,462,4
S012881,U01089,R0066,2025-12-22T02:16:16.850845,late_night,Central,none,True,563,3
S012882,U04094,R0039,2025-12-29T23:33:56.129971,late_night,Central,none,True,75,2
S012883,U02526,R0002,2025-12-19T06:58:02.461661,late_night,East,none,True,335,3
S012884,U01149,R0070,2025-12-25T14:59:48.119175,lunch,East,veg,True,578,3
S012885,U00921,R0024,2025-12-19T10:36:50.545019,breakfast,North,none,False,0,2
S012886,U01727,R0007,2025-12-23T03:25:30.632047,late_night,Central,none,True,672,6
S012887,U01244,R0049,2025-12-17T10:35:57.482465,breakfast,North,veg,True,613,2
S012888,U03466,R0003,2025-12-24T17:47:28.976842,late_night,East,none,False,0,3
S012889,U01696,R0055,2025-12-02T16:58:57.199721,late_night,North,none,True,556,2
S012890,U01477,R0099,2025-12-30T02:10:18.169553,late_night,West,none,True,526,4
S012891,U01009,R0073,2026-01-02T15:35:38.502200,late_night,West,none,True,136,1
S012892,U00848,R0050,2025-12-31T07:45:39.830989,breakfast,South,none,True,1245,4
S012893,U02678,R0016,2026-01-03T07:07:33.306673,breakfast,East,none,True,576,4
S012894,U03183,R0034,2025-12-21T00:11:23.602659,late_night,West,none,True,575,4
S012895,U01748,R0098,2025-12-17T14:21:17.525303,lunch,East,none,True,200,2
S012896,U04194,R0048,2025-12-18T22:50:21.579716,dinner,South,none,False,0,7
S012897,U02718,R0002,2025-12-17T01:27:35.811138,late_night,East,none,True,471,5
S012898,U01138,R0063,2025-12-16T04:31:25.231420,late_night,Central,none,True,1100,5
S012899,U04767,R0055,2025-12-14T08:56:12.971210,breakfast,North,none,True,556,2
S012900,U03476,R0034,2025-12-23T22:27:47.474396,dinner,West,none,True,620,6
S012901,U01934,R0015,2025-12-20T19:44:29.715361,dinner,West,none,True,572,3
S012902,U04234,R0077,2025-12-26T10:42:40.520892,breakfast,West,veg,True,488,4
S012903,U00248,R0042,2026-01-02T17:01:55.799929,late_night,North,none,False,0,1
S012904,U04166,R0023,2025-12-21T06:21:01.767393,late_night,West,none,True,567,5
S012905,U00069,R0094,2025-12-28T01:07:16.919473,late_night,Central,veg,True,105,2
S012906,U03699,R0051,2025-12-27T05:53:00.850872,late_night,South,none,True,1239,4
S012907,U04789,R0004,2025-12-13T07:31:26.072036,breakfast,North,none,True,847,5
S012908,U02427,R0051,2025-12-12T06:16:12.508232,late_night,South,none,False,0,2
S012909,U01640,R0055,2025-12-10T22:34:42.489829,dinner,North,none,True,346,2
S012910,U00190,R0064,2025-12-16T00:20:27.489192,late_night,North,none,True,490,4
S012911,U03882,R0022,2025-12-13T04:11:44.914383,late_night,South,veg,False,0,1
S012912,U00896,R0071,2025-12-12T06:00:58.203769,late_night,South,veg,True,288,4
S012913,U04394,R0054,2025-12-14T11:48:20.455602,lunch,South,none,False,0,2
S012914,U01933,R0049,2025-12-24T10:43:02.651676,breakfast,North,none,True,659,3
S012915,U03764,R0047,2025-12-30T05:55:08.288654,late_night,Central,veg,True,635,2
S012916,U01966,R0037,2025-12-30T00:00:28.613766,late_night,Central,veg,True,561,5
S012917,U02879,R0077,2025-12-25T09:49:55.887999,breakfast,West,none,True,528,3
S012918,U02112,R0079,2025-12-09T11:29:11.233850,lunch,East,none,True,346,3
S012919,U00365,R0073,2025-12-23T23:33:05.637034,late_night,West,none,True,266,2
S012920,U02582,R0055,2026-01-04T09:26:34.609548,breakfast,North,none,False,0,4
S012921,U01584,R0026,2025-12-17T12:00:28.868594,lunch,East,none,True,1008,5
S012922,U02178,R0094,2025-12-23T10:47:48.910302,breakfast,Central,none,False,0,7
S012923,U02030,R0030,2025-12-14T10:36:08.452083,breakfast,East,veg,False,0,2
S012924,U02683,R0004,2025-12-16T17:14:09.293840,late_night,North,none,True,644,4
S012925,U03222,R0097,2025-12-21T19:18:49.054521,dinner,East,veg,True,124,1
S012926,U04311,R0032,2025-12-11T21:16:42.145906,dinner,Central,none,True,1196,5
S012927,U02491,R0024,2025-12-21T11:15:06.322293,lunch,North,none,True,1754,7
S012928,U01787,R0100,2025-12-11T11:36:51.738922,lunch,Central,none,True,571,2
S012929,U04240,R0080,2025-12-12T12:55:31.299871,lunch,Central,veg,True,451,4
S012930,U00165,R0033,2025-12-16T01:16:55.659264,late_night,North,veg,False,0,2
S012931,U02654,R0035,2025-12-06T08:03:32.739551,breakfast,East,non-veg,True,533,4
S012932,U04088,R0031,2025-12-06T11:53:43.226104,lunch,East,none,True,77,2
S012933,U01443,R0055,2025-12-23T16:40:17.274160,late_night,North,none,True,945,7
S012934,U04454,R0001,2025-12-21T05:04:08.611391,late_night,South,veg,True,567,4
S012935,U03225,R0049,2025-12-13T17:04:26.335253,late_night,North,none,True,871,5
S012936,U02058,R0085,2026-01-05T08:13:22.133842,breakfast,Central,none,False,0,4
S012937,U02534,R0054,2025-12-29T05:05:01.636016,late_night,South,none,True,294,4
S012938,U02990,R0083,2026-01-01T05:10:46.319051,late_night,South,veg,True,266,2
S012939,U03332,R0062,2025-12-03T02:43:36.393586,late_night,Central,none,True,758,4
S012940,U04481,R0055,2025-12-31T01:19:00.303158,late_night,North,none,False,0,1
S012941,U04221,R0077,2025-12-23T12:15:59.880641,lunch,West,none,True,368,3
S012942,U01399,R0051,2026-01-01T04:26:05.544858,late_night,South,none,True,967,3
S012943,U04099,R0050,2025-12-05T20:08:28.659838,dinner,South,non-veg,True,517,3
S012944,U02589,R0016,2025-12-06T04:04:57.753092,late_night,East,none,True,1387,7
S012945,U01208,R0062,2025-12-24T16:29:03.062695,late_night,Central,veg,True,482,3
S012946,U00433,R0016,2025-12-22T11:16:24.905649,lunch,East,none,False,0,3
S012947,U00846,R0063,2026-01-04T19:22:34.875239,dinner,Central,none,True,944,5
S012948,U01670,R0054,2026-01-04T09:33:57.167191,breakfast,South,none,True,310,3
S012949,U00459,R0061,2025-12-16T00:33:48.412350,late_night,West,none,True,1123,3
S012950,U01855,R0097,2025-12-23T19:34:25.233424,dinner,East,none,True,329,4
S012951,U04070,R0010,2025-12-11T04:54:26.142157,late_night,West,none,False,0,4
S012952,U02626,R0044,2026-01-03T12:52:04.960053,lunch,Central,none,False,0,3
S012953,U02522,R0046,2025-12-01T15:36:47.452655,late_night,North,none,True,675,4
S012954,U03355,R0057,2026-01-01T00:41:02.396900,late_night,South,none,True,174,1
S012955,U00852,R0059,2025-12-06T18:37:07.057196,late_night,North,none,True,295,2
S012956,U02236,R0017,2025-12-29T17:14:50.364569,late_night,North,none,True,1129,4
S012957,U02280,R0018,2025-12-02T04:35:10.206577,late_night,East,non-veg,True,275,2
S012958,U01808,R0094,2026-01-02T09:57:16.756922,breakfast,Central,none,True,556,3
S012959,U03425,R0016,2025-12-27T04:03:09.141346,late_night,East,none,True,342,2
S012960,U02507,R0048,2025-12-30T03:43:47.698115,late_night,South,veg,True,593,4
S012961,U00176,R0081,2025-12-03T17:26:26.979624,late_night,North,none,True,145,2
S012962,U02498,R0013,2026-01-04T03:54:54.004210,late_night,Central,none,True,261,1
S012963,U01842,R0082,2025-12-31T17:31:08.440093,late_night,East,none,True,1515,4
S012964,U04547,R0022,2025-12-06T12:09:07.162776,lunch,South,none,False,0,3
S012965,U01274,R0061,2026-01-04T12:19:25.571140,lunch,West,none,True,1050,4
S012966,U04217,R0021,2025-12-03T12:14:47.577155,lunch,West,none,True,843,4
S012967,U02190,R0092,2025-12-23T01:15:13.603075,late_night,North,veg,False,0,3
S012968,U00277,R0008,2025-12-17T01:22:30.955707,late_night,West,veg,True,240,1
S012969,U00076,R0036,2025-12-15T02:21:55.295926,late_night,Central,none,True,414,5
S012970,U00995,R0098,2025-12-24T09:55:42.940466,breakfast,East,non-veg,True,488,5
S012971,U00204,R0053,2025-12-17T13:54:01.161353,lunch,South,none,True,573,5
S012972,U00285,R0057,2025-12-05T05:43:17.809838,late_night,South,non-veg,True,174,1
S012973,U02523,R0094,2025-12-31T16:54:16.661982,late_night,Central,none,False,0,5
S012974,U01399,R0098,2025-12-10T14:45:52.646273,lunch,East,none,True,359,4
S012975,U04447,R0016,2025-12-29T06:31:22.082502,late_night,East,none,False,0,2
S012976,U03438,R0040,2025-12-13T12:28:20.378099,lunch,West,none,False,0,2
S012977,U02599,R0065,2025-12-19T10:26:09.034577,breakfast,East,none,True,284,2
S012978,U00287,R0094,2025-12-08T00:28:53.145678,late_night,Central,non-veg,False,0,3
S012979,U00894,R0011,2025-12-01T13:16:30.597867,lunch,East,none,True,1099,3
S012980,U03252,R0073,2025-12-22T17:14:42.940885,late_night,West,none,True,757,5
S012981,U01856,R0043,2025-12-18T21:57:10.600473,dinner,West,veg,True,748,4
S012982,U02921,R0010,2025-12-29T07:34:02.825710,breakfast,West,none,False,0,3
S012983,U04743,R0063,2025-12-28T03:12:48.115958,late_night,Central,none,True,1001,6
S012984,U01174,R0052,2025-12-01T21:19:01.513666,dinner,Central,none,True,212,3
S012985,U01560,R0054,2025-12-28T21:26:15.833445,dinner,South,none,False,0,5
S012986,U02235,R0042,2025-12-23T20:50:36.601144,dinner,North,veg,True,576,5
S012987,U02609,R0054,2025-12-31T20:21:21.906251,dinner,South,none,True,328,4
S012988,U03048,R0091,2025-12-20T11:29:15.491438,lunch,Central,none,True,298,4
S012989,U04520,R0038,2026-01-01T17:27:47.356894,late_night,East,none,True,671,3
S012990,U02379,R0063,2025-12-06T10:28:44.809304,breakfast,Central,none,True,717,3
S012991,U03422,R0072,2025-12-26T15:27:31.574047,late_night,East,veg,False,0,4
S012992,U01115,R0054,2025-12-19T08:51:54.082657,breakfast,South,none,True,291,3
S012993,U04379,R0033,2025-12-26T14:04:57.147623,lunch,North,none,False,0,2
S012994,U02925,R0076,2025-12-12T17:01:54.710153,late_night,West,none,True,688,5
S012995,U04087,R0018,2025-12-29T15:56:31.828237,late_night,East,none,True,613,4
S012996,U01221,R0006,2025-12-04T22:13:19.034576,dinner,West,none,True,207,2
S012997,U03036,R0006,2025-12-01T22:03:41.741485,dinner,West,none,True,418,4
S012998,U00992,R0088,2025-12-15T19:52:04.913333,dinner,East,none,True,480,4
S012999,U00704,R0081,2025-12-24T01:26:47.913613,late_night,North,non-veg,False,0,3
S013000,U00178,R0005,2025-12-22T18:10:11.946437,late_night,North,none,True,626,4
S013001,U01147,R0051,2025-12-16T03:08:47.094786,late_night,South,veg,True,702,5
S013002,U04247,R0039,2025-12-25T08:02:00.221567,breakfast,Central,none,True,346,5
S013003,U04792,R0070,2025-12-29T11:34:49.738071,lunch,East,none,True,761,4
S013004,U03898,R0059,2025-12-02T18:10:24.853917,late_night,North,veg,True,335,2
S013005,U04049,R0089,2025-12-15T01:41:38.437931,late_night,Central,none,True,628,2
S013006,U00995,R0098,2026-01-01T19:58:43.593496,dinner,East,none,True,108,1
S013007,U01449,R0006,2025-12-10T05:47:12.596888,late_night,West,veg,True,447,5
S013008,U01087,R0075,2025-12-03T13:47:06.414203,lunch,South,none,True,1160,8
S013009,U03818,R0055,2025-12-04T22:25:37.980131,dinner,North,none,True,685,3
S013010,U02029,R0092,2025-12-16T22:23:17.848602,dinner,North,none,True,748,6
S013011,U03657,R0032,2026-01-03T16:08:05.972187,late_night,Central,none,True,645,5
S013012,U02845,R0047,2026-01-05T14:37:49.256051,lunch,Central,none,True,425,2
S013013,U03628,R0100,2025-12-20T20:04:19.311073,dinner,Central,none,True,1213,6
S013014,U02435,R0046,2025-12-25T19:10:35.585914,dinner,North,non-veg,True,471,3
S013015,U00850,R0089,2026-01-02T16:33:20.683244,late_night,Central,veg,True,220,2
S013016,U04887,R0033,2025-12-09T07:52:23.266963,breakfast,North,none,True,180,1
S013017,U03138,R0049,2025-12-19T22:48:14.729041,dinner,North,none,True,920,5
S013018,U03643,R0002,2025-12-10T07:16:15.429070,breakfast,East,none,True,437,5
S013019,U00751,R0064,2025-12-22T00:44:05.548696,late_night,North,none,True,301,2
S013020,U01346,R0046,2025-12-13T19:17:50.443367,dinner,North,none,True,481,4
S013021,U01662,R0063,2025-12-18T19:26:37.077545,dinner,Central,none,True,730,3
S013022,U01466,R0018,2025-12-28T05:14:28.372183,late_night,East,none,True,330,2
S013023,U04971,R0030,2026-01-04T13:15:49.204371,lunch,East,none,True,1638,6
S013024,U04578,R0052,2025-12-31T02:32:23.651485,late_night,Central,none,True,714,7
S013025,U01368,R0074,2025-12-30T05:09:36.488988,late_night,Central,none,True,90,2
S013026,U00667,R0069,2025-12-06T20:09:44.016539,dinner,Central,non-veg,True,906,7
S013027,U03903,R0064,2026-01-04T18:42:07.021641,late_night,North,none,True,324,3
S013028,U04792,R0026,2025-12-13T21:14:19.676815,dinner,East,none,False,0,5
S013029,U03826,R0044,2025-12-16T03:32:51.167292,late_night,Central,none,True,774,5
S013030,U04968,R0099,2025-12-27T04:10:11.008095,late_night,West,veg,True,288,4
S013031,U02046,R0081,2025-12-29T19:49:12.945401,dinner,North,veg,True,442,4
S013032,U03720,R0082,2025-12-22T15:15:21.794300,late_night,East,none,True,614,3
